Attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Average Grade,Unemployment rate,Inflation rate,GDP,Target
1,1,1,7,5,5,0,0,1,0,0,24,0,12,9.4,-0.8,-3.12,0
0,1,22,28,5,8,1,0,1,0,0,24,0,5,9.4,-0.8,-3.12,1
1,3,19,24,1,1,1,0,0,0,0,24,0,0,9.4,-0.8,-3.12,1
1,1,3,1,7,7,1,0,1,0,0,24,0,12,9.4,-0.8,-3.12,0
1,1,13,14,10,6,1,0,1,1,0,24,0,13,9.4,-0.8,-3.12,0
1,1,13,5,5,2,1,0,1,1,0,24,0,12,9.4,-0.8,-3.12,1
1,1,1,1,5,11,0,1,1,1,0,24,0,12,9.4,-0.8,-3.12,1
1,1,13,1,12,4,1,1,0,1,0,24,0,0,9.4,-0.8,-3.12,1
0,14,22,27,10,10,0,0,1,0,0,24,0,12,9.4,-0.8,-3.12,1
0,1,1,27,8,4,0,0,1,0,0,23,0,10,9.4,-0.8,-3.12,0
1,3,13,28,6,4,0,0,1,0,0,23,0,13,9.4,-0.8,-3.12,0
1,1,19,24,1,1,0,0,1,0,1,23,0,13,9.4,-0.8,-3.12,0
1,1,1,3,10,11,1,0,1,1,0,23,0,13,9.4,-0.8,-3.12,0
1,1,22,27,10,9,1,1,0,0,1,23,0,0,9.4,-0.8,-3.12,1
1,1,22,27,10,10,1,0,1,1,0,23,1,11,9.4,-0.8,-3.12,0
1,1,22,1,10,8,1,0,0,1,0,23,0,11,9.4,-0.8,-3.12,1
1,1,22,28,10,11,1,0,1,1,1,23,0,13,9.4,-0.8,-3.12,0
1,1,13,14,10,5,1,0,1,1,0,23,0,11,9.4,-0.8,-3.12,1
1,1,13,28,10,8,0,0,1,1,1,23,0,0,9.4,-0.8,-3.12,0
1,1,13,14,8,8,1,0,1,0,0,23,0,11,9.4,-0.8,-3.12,0
0,3,1,3,5,10,0,0,1,0,0,23,0,11,9.4,-0.8,-3.12,0
1,1,13,14,5,10,0,0,1,0,0,23,0,13,9.4,-0.8,-3.12,0
1,1,1,1,5,6,1,0,1,1,0,23,0,12,9.4,-0.8,-3.12,0
1,1,4,14,3,2,0,0,1,0,0,23,0,15,9.4,-0.8,-3.12,1
0,14,22,27,8,8,1,0,1,0,1,23,0,12,9.4,-0.8,-3.12,0
1,6,13,14,10,10,1,0,1,0,0,22,0,14,9.4,-0.8,-3.12,1
1,1,13,14,10,10,1,0,0,0,0,22,0,0,9.4,-0.8,-3.12,1
1,1,3,3,3,3,1,0,1,1,0,22,0,15,9.4,-0.8,-3.12,0
1,1,19,24,12,12,0,0,1,1,0,22,0,13,9.4,-0.8,-3.12,1
1,1,22,3,6,3,1,0,1,1,0,22,0,12,9.4,-0.8,-3.12,0
1,1,19,21,1,6,1,0,1,1,0,22,0,0,9.4,-0.8,-3.12,1
1,1,1,1,2,6,0,0,1,0,1,22,0,12,9.4,-0.8,-3.12,0
1,1,1,1,8,5,1,0,1,1,0,22,0,13,9.4,-0.8,-3.12,0
1,1,22,14,10,8,1,0,1,0,1,22,1,12,9.4,-0.8,-3.12,0
1,1,13,14,6,6,1,0,1,0,0,22,0,11,9.4,-0.8,-3.12,0
1,1,3,2,2,2,1,0,0,0,0,22,0,14,9.4,-0.8,-3.12,1
1,1,22,27,10,10,0,0,0,0,0,22,0,10,9.4,-0.8,-3.12,1
1,1,22,14,10,8,1,1,0,0,0,22,1,11,9.4,-0.8,-3.12,0
1,1,13,1,6,6,1,0,1,1,0,22,0,6,9.4,-0.8,-3.12,0
1,1,3,28,2,6,1,0,1,0,0,22,0,13,9.4,-0.8,-3.12,0
1,1,13,14,10,10,1,0,1,0,0,22,0,12,9.4,-0.8,-3.12,0
1,1,3,2,3,2,1,0,1,0,0,22,0,11,9.4,-0.8,-3.12,1
1,1,3,1,2,8,0,0,1,0,0,22,0,6,9.4,-0.8,-3.12,1
1,1,1,28,6,9,1,0,1,0,0,22,0,13,9.4,-0.8,-3.12,0
1,1,19,28,1,5,0,0,1,0,0,22,0,6,9.4,-0.8,-3.12,1
1,1,22,14,10,10,1,0,1,0,1,22,0,14,9.4,-0.8,-3.12,0
1,1,13,27,8,8,1,0,1,1,1,21,0,11,9.4,-0.8,-3.12,1
1,1,1,1,5,6,1,0,1,0,0,21,0,11,9.4,-0.8,-3.12,1
1,1,3,27,3,6,1,0,1,0,0,21,0,11,9.4,-0.8,-3.12,1
1,1,1,27,6,10,0,1,0,0,0,21,0,11,9.4,-0.8,-3.12,0
1,1,7,1,7,7,1,0,0,0,0,21,0,0,9.4,-0.8,-3.12,1
1,1,23,27,6,6,1,0,1,0,0,21,0,13,9.4,-0.8,-3.12,0
1,1,22,27,4,4,1,0,1,0,1,21,0,13,9.4,-0.8,-3.12,0
1,1,22,28,10,10,0,0,1,0,1,21,0,13,9.4,-0.8,-3.12,0
1,1,13,27,6,8,0,0,1,1,0,21,0,12,9.4,-0.8,-3.12,0
1,1,13,27,6,6,1,1,0,1,0,21,0,7,9.4,-0.8,-3.12,1
0,1,19,24,1,1,0,0,1,1,0,21,0,13,9.4,-0.8,-3.12,0
1,1,13,1,8,5,0,0,1,1,0,21,0,11,9.4,-0.8,-3.12,1
1,1,1,28,5,10,1,0,1,0,0,21,0,11,9.4,-0.8,-3.12,0
1,1,3,2,4,4,1,0,1,1,0,21,0,0,9.4,-0.8,-3.12,0
1,1,1,14,6,8,1,0,1,0,1,21,0,12,9.4,-0.8,-3.12,0
1,1,13,14,5,8,1,0,1,0,0,21,0,12,9.4,-0.8,-3.12,0
1,1,3,1,4,6,0,0,1,0,0,21,0,14,9.4,-0.8,-3.12,0
1,1,13,1,10,11,0,0,1,1,1,21,0,0,9.4,-0.8,-3.12,0
1,1,1,1,3,4,1,0,1,1,0,21,0,11,9.4,-0.8,-3.12,1
1,1,22,27,10,8,0,0,1,1,0,21,0,6,9.4,-0.8,-3.12,0
1,1,23,27,6,9,1,0,1,1,0,21,0,13,9.4,-0.8,-3.12,0
1,1,1,27,6,6,1,0,1,0,0,21,0,12,9.4,-0.8,-3.12,0
1,1,13,27,6,6,1,0,1,0,0,21,0,13,9.4,-0.8,-3.12,0
1,1,22,27,10,10,1,0,0,1,0,21,0,6,9.4,-0.8,-3.12,1
1,1,19,27,6,6,0,0,0,0,0,21,0,12,9.4,-0.8,-3.12,1
1,1,23,14,6,6,0,0,1,0,1,21,0,12,9.4,-0.8,-3.12,0
1,1,1,1,10,5,0,0,1,0,1,21,0,13,9.4,-0.8,-3.12,0
0,1,22,27,10,10,0,0,1,0,0,21,0,12,9.4,-0.8,-3.12,1
1,1,3,3,5,5,0,0,1,1,0,21,0,10,9.4,-0.8,-3.12,0
1,1,22,27,10,10,0,0,1,1,0,21,0,12,9.4,-0.8,-3.12,0
1,1,23,14,1,3,1,0,1,1,0,21,0,0,9.4,-0.8,-3.12,1
1,1,22,28,8,8,1,0,1,0,0,21,0,0,9.4,-0.8,-3.12,1
1,1,22,27,6,7,0,0,1,0,1,21,0,13,9.4,-0.8,-3.12,0
1,14,1,1,5,5,0,0,1,1,0,21,0,12,9.4,-0.8,-3.12,0
1,1,3,28,4,9,1,0,1,0,0,21,0,12,9.4,-0.8,-3.12,0
1,1,23,27,6,4,1,0,1,0,0,20,0,13,9.4,-0.8,-3.12,0
1,1,1,14,8,8,1,0,1,0,1,20,0,13,9.4,-0.8,-3.12,0
1,1,13,1,10,11,1,0,1,0,0,20,0,11,9.4,-0.8,-3.12,0
1,1,23,28,6,8,1,0,1,0,1,20,0,14,9.4,-0.8,-3.12,0
0,1,3,1,4,10,0,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,22,28,10,10,1,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,1,1,4,4,1,0,1,1,0,20,0,12,9.4,-0.8,-3.12,0
1,3,22,27,8,9,1,0,1,0,1,20,0,12,9.4,-0.8,-3.12,0
1,1,1,28,6,2,1,0,1,0,0,20,0,11,9.4,-0.8,-3.12,0
1,1,13,1,6,6,1,0,1,0,0,20,0,11,9.4,-0.8,-3.12,0
1,1,1,28,5,8,1,0,1,0,1,20,0,13,9.4,-0.8,-3.12,0
1,1,19,24,1,1,1,0,1,0,1,20,0,15,9.4,-0.8,-3.12,1
1,1,23,28,6,8,1,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,1,14,5,5,1,1,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,13,27,6,8,0,0,1,1,1,20,0,11,9.4,-0.8,-3.12,0
1,1,22,27,8,8,1,0,0,1,0,20,0,0,9.4,-0.8,-3.12,1
1,1,22,14,10,6,1,0,1,1,0,20,0,0,9.4,-0.8,-3.12,1
1,1,23,1,10,4,1,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,22,27,10,2,0,0,1,0,0,20,0,13,9.4,-0.8,-3.12,0
1,1,13,1,10,5,1,1,1,1,0,20,0,12,9.4,-0.8,-3.12,1
1,1,13,14,6,5,1,0,1,0,1,20,0,13,9.4,-0.8,-3.12,0
1,1,1,27,5,8,1,0,1,1,0,20,0,0,9.4,-0.8,-3.12,1
1,1,13,14,8,8,1,0,1,1,1,20,0,12,9.4,-0.8,-3.12,0
1,1,22,27,6,8,1,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,13,1,10,5,0,0,1,0,1,20,0,0,9.4,-0.8,-3.12,0
1,1,1,14,4,5,0,0,1,0,0,20,0,13,9.4,-0.8,-3.12,0
1,1,22,27,10,10,0,0,1,0,0,20,1,12,9.4,-0.8,-3.12,0
1,1,13,14,6,9,0,1,0,0,1,20,0,12,9.4,-0.8,-3.12,1
1,1,23,27,5,7,0,0,0,1,0,20,0,0,9.4,-0.8,-3.12,1
1,1,13,14,10,4,1,0,0,1,0,20,0,12,9.4,-0.8,-3.12,1
1,1,13,28,6,7,1,0,1,1,0,20,0,13,9.4,-0.8,-3.12,0
1,1,1,1,5,5,1,0,1,1,0,20,0,12,9.4,-0.8,-3.12,0
1,1,23,1,3,5,0,0,1,0,0,20,0,6,9.4,-0.8,-3.12,0
1,1,23,28,6,6,1,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,1,1,6,6,1,0,1,1,0,20,0,14,9.4,-0.8,-3.12,0
1,1,22,14,10,10,1,1,1,1,0,20,0,0,9.4,-0.8,-3.12,0
1,1,23,14,8,4,1,1,1,1,0,20,0,0,9.4,-0.8,-3.12,1
1,1,23,28,6,9,1,0,1,0,0,20,0,13,9.4,-0.8,-3.12,0
1,1,2,1,4,4,1,0,1,0,0,20,0,0,9.4,-0.8,-3.12,0
1,1,22,27,10,4,1,0,1,0,0,20,0,0,9.4,-0.8,-3.12,1
1,1,23,28,10,8,1,0,1,0,1,20,0,13,9.4,-0.8,-3.12,0
1,1,13,14,4,11,0,0,1,0,0,20,0,11,9.4,-0.8,-3.12,0
1,1,7,14,5,2,1,0,1,0,0,20,0,0,9.4,-0.8,-3.12,1
1,1,22,28,6,9,0,0,1,1,1,20,0,12,9.4,-0.8,-3.12,0
1,1,1,4,10,6,1,1,0,1,0,20,0,0,9.4,-0.8,-3.12,1
1,1,13,28,8,6,0,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,19,27,6,8,1,0,1,0,0,20,0,14,9.4,-0.8,-3.12,0
1,1,1,1,5,4,1,0,1,0,1,20,1,14,9.4,-0.8,-3.12,0
1,1,22,27,10,10,1,1,1,0,0,20,0,12,9.4,-0.8,-3.12,1
1,1,13,27,10,10,1,0,1,0,1,20,0,13,9.4,-0.8,-3.12,0
1,1,13,14,4,4,1,0,1,0,0,20,0,13,9.4,-0.8,-3.12,0
1,1,22,27,10,10,0,0,1,1,0,20,1,13,9.4,-0.8,-3.12,0
1,1,7,16,5,4,0,0,1,0,0,20,0,5,9.4,-0.8,-3.12,1
1,1,22,27,10,8,1,0,1,0,0,20,0,17,9.4,-0.8,-3.12,0
1,1,2,3,3,3,0,0,1,0,0,20,0,12,9.4,-0.8,-3.12,0
1,1,1,14,5,9,0,0,1,0,0,20,0,0,9.4,-0.8,-3.12,0
1,1,22,27,8,5,1,0,1,0,1,20,0,13,9.4,-0.8,-3.12,0
1,1,22,28,7,7,1,0,1,0,1,19,0,12,9.4,-0.8,-3.12,0
1,1,23,28,10,10,0,0,1,0,1,19,0,14,9.4,-0.8,-3.12,0
1,1,22,28,6,7,1,0,1,0,1,19,0,11,9.4,-0.8,-3.12,0
1,1,1,3,5,4,0,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,13,28,10,10,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,0
1,1,1,9,5,4,1,0,1,0,0,19,0,0,9.4,-0.8,-3.12,1
1,1,1,2,4,2,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,0
1,1,1,1,10,6,1,0,0,0,0,19,0,0,9.4,-0.8,-3.12,1
1,1,3,1,4,4,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,13,27,5,8,0,0,1,0,0,19,0,12,9.4,-0.8,-3.12,0
1,1,13,28,10,8,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,0
1,1,13,10,10,11,0,0,1,1,0,19,0,0,9.4,-0.8,-3.12,0
1,1,23,28,10,8,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,1
1,1,1,28,5,10,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,23,1,4,11,1,0,1,1,0,19,0,13,9.4,-0.8,-3.12,0
1,1,13,14,8,11,0,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,3,2,3,6,1,0,1,1,0,19,0,0,9.4,-0.8,-3.12,0
1,1,13,1,2,11,0,0,1,0,0,19,0,0,9.4,-0.8,-3.12,1
1,1,1,1,5,5,1,0,1,0,1,19,0,15,9.4,-0.8,-3.12,0
1,1,23,27,6,6,0,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,13,27,2,10,1,0,1,0,1,19,0,14,9.4,-0.8,-3.12,0
1,1,23,27,10,8,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,13,28,8,8,1,0,1,0,1,19,0,14,9.4,-0.8,-3.12,0
1,1,1,14,5,10,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,0
1,1,1,28,4,6,1,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,22,27,10,10,1,0,1,0,1,19,0,11,9.4,-0.8,-3.12,0
1,1,1,28,6,8,1,0,1,0,1,19,0,12,9.4,-0.8,-3.12,0
1,1,3,14,3,9,1,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,22,27,1,5,1,0,1,1,0,19,0,0,9.4,-0.8,-3.12,1
1,1,13,28,5,8,0,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,23,28,8,8,1,0,0,0,0,19,0,12,9.4,-0.8,-3.12,1
1,1,13,27,8,8,1,0,1,1,0,19,0,0,9.4,-0.8,-3.12,0
1,1,23,27,4,6,1,0,1,0,0,19,0,11,9.4,-0.8,-3.12,1
1,1,3,1,3,11,1,0,1,1,0,19,0,0,9.4,-0.8,-3.12,1
1,1,23,27,10,4,1,1,0,1,1,19,0,0,9.4,-0.8,-3.12,1
1,1,1,14,5,11,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,1,14,5,6,1,0,1,1,0,19,0,10,9.4,-0.8,-3.12,0
1,1,3,14,3,6,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,1,1,5,10,1,1,1,0,1,19,0,13,9.4,-0.8,-3.12,0
1,1,22,14,6,6,0,0,1,0,1,19,0,14,9.4,-0.8,-3.12,0
1,1,22,27,10,8,1,0,1,0,1,19,0,12,9.4,-0.8,-3.12,0
1,1,23,27,6,6,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,13,14,8,6,1,0,1,0,1,19,0,12,9.4,-0.8,-3.12,0
1,1,3,1,3,4,0,0,1,0,1,19,0,12,9.4,-0.8,-3.12,0
1,1,22,27,10,10,1,0,1,1,0,19,0,13,9.4,-0.8,-3.12,0
1,1,1,1,5,5,0,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,13,3,10,3,1,0,1,1,1,19,0,0,9.4,-0.8,-3.12,0
1,1,23,27,4,6,1,0,1,0,1,19,0,12,9.4,-0.8,-3.12,0
1,1,3,4,4,3,0,0,1,0,0,19,1,15,9.4,-0.8,-3.12,0
1,1,13,27,8,8,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,23,27,10,9,1,0,0,0,0,19,0,0,9.4,-0.8,-3.12,1
1,1,22,27,8,6,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,1
1,1,13,27,4,9,1,0,1,1,0,19,0,13,9.4,-0.8,-3.12,0
1,1,1,1,5,5,1,0,1,0,1,19,0,14,9.4,-0.8,-3.12,0
1,1,22,27,8,8,1,0,1,1,0,19,0,11,9.4,-0.8,-3.12,0
1,1,13,27,6,8,1,0,0,1,0,19,0,12,9.4,-0.8,-3.12,1
1,1,1,1,5,5,1,0,1,0,0,19,0,14,9.4,-0.8,-3.12,0
1,1,22,27,10,10,1,0,1,0,1,19,0,13,9.4,-0.8,-3.12,0
1,1,1,1,4,10,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,0
1,1,23,1,8,8,1,0,1,0,1,19,0,12,9.4,-0.8,-3.12,0
1,1,1,27,5,10,0,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,22,27,9,9,0,1,1,0,0,19,0,5,9.4,-0.8,-3.12,1
1,1,22,14,8,8,1,0,1,0,1,19,0,14,9.4,-0.8,-3.12,0
1,1,3,1,4,2,0,0,1,0,0,19,0,14,9.4,-0.8,-3.12,0
1,1,1,1,4,2,1,1,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,19,1,6,11,1,0,0,1,0,19,0,0,9.4,-0.8,-3.12,1
1,1,22,27,10,7,0,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,1,1,5,8,1,0,1,0,0,19,0,12,9.4,-0.8,-3.12,0
1,1,1,27,10,10,1,0,1,0,0,19,0,11,9.4,-0.8,-3.12,0
1,1,22,27,8,8,1,0,1,0,1,19,0,13,9.4,-0.8,-3.12,0
1,1,1,1,1,1,0,0,0,1,0,19,0,0,9.4,-0.8,-3.12,1
1,1,1,1,5,10,0,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,4,14,3,11,1,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,2,3,10,2,0,0,1,1,0,19,0,12,9.4,-0.8,-3.12,0
1,1,13,1,10,5,1,0,1,1,0,19,0,11,9.4,-0.8,-3.12,0
1,1,1,1,5,5,1,0,1,0,1,19,0,13,9.4,-0.8,-3.12,0
1,1,3,14,2,6,1,0,1,0,0,19,0,14,9.4,-0.8,-3.12,0
1,1,1,28,5,8,1,0,1,0,1,19,0,13,9.4,-0.8,-3.12,0
1,1,1,14,5,5,0,0,1,1,1,19,0,13,9.4,-0.8,-3.12,0
1,1,13,14,4,4,1,0,0,1,0,19,0,6,9.4,-0.8,-3.12,1
1,1,23,1,10,6,1,0,1,0,1,19,0,11,9.4,-0.8,-3.12,0
1,1,13,1,5,4,1,0,1,0,0,19,0,14,9.4,-0.8,-3.12,0
1,1,22,28,8,10,0,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,1,1,6,10,1,0,1,0,1,19,0,14,9.4,-0.8,-3.12,0
1,1,2,3,4,4,1,0,1,0,0,19,0,11,9.4,-0.8,-3.12,0
1,1,22,14,10,8,1,0,1,0,0,19,0,14,9.4,-0.8,-3.12,1
1,1,13,28,5,8,1,0,1,0,0,19,0,14,9.4,-0.8,-3.12,0
1,1,22,27,10,8,1,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,1,2,10,4,1,0,1,0,1,19,0,13,9.4,-0.8,-3.12,0
0,1,13,1,6,6,1,0,1,0,1,19,0,12,9.4,-0.8,-3.12,1
1,1,22,14,10,11,1,0,1,0,0,19,0,14,9.4,-0.8,-3.12,1
1,1,3,3,3,4,0,0,1,0,0,19,0,13,9.4,-0.8,-3.12,0
1,1,19,24,13,13,1,1,1,0,1,19,0,12,9.4,-0.8,-3.12,1
1,1,13,14,4,4,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,28,8,11,1,0,1,0,0,18,0,15,9.4,-0.8,-3.12,0
1,1,22,28,10,8,0,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,13,28,10,4,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,3,27,3,9,1,0,1,0,0,18,0,0,9.4,-0.8,-3.12,0
1,1,23,28,8,7,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,22,14,10,6,1,0,1,0,0,18,0,11,9.4,-0.8,-3.12,1
1,1,22,27,6,6,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,28,8,8,0,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,1,1,4,4,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,1
1,1,13,14,6,8,0,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,22,27,10,9,1,0,1,0,0,18,0,6,9.4,-0.8,-3.12,0
1,1,3,1,2,4,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,13,28,6,8,0,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,13,14,6,6,0,1,0,0,0,18,0,11,9.4,-0.8,-3.12,1
1,1,2,14,5,5,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,13,28,10,6,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,19,27,5,10,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,23,28,8,8,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,13,14,8,6,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,13,14,2,2,0,0,1,0,0,18,0,11,9.4,-0.8,-3.12,0
1,1,13,28,5,9,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,23,28,8,8,0,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,5,5,3,3,0,0,1,0,0,18,0,14,9.4,-0.8,-3.12,1
1,1,4,1,3,4,1,0,1,0,0,18,0,5,9.4,-0.8,-3.12,0
1,1,3,14,3,10,0,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,22,27,10,10,0,0,1,1,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,27,8,6,1,0,1,0,1,18,0,14,9.4,-0.8,-3.12,0
1,1,22,28,8,8,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,23,1,5,11,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,3,3,2,4,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,13,14,5,6,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,23,24,10,10,1,0,1,0,0,18,0,11,9.4,-0.8,-3.12,0
1,1,13,14,6,6,1,1,0,1,0,18,0,0,9.4,-0.8,-3.12,0
1,1,13,1,10,8,0,0,1,1,0,18,0,0,9.4,-0.8,-3.12,0
1,1,1,3,5,3,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,1
1,1,13,1,5,5,0,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,13,1,6,11,1,1,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,22,27,10,6,0,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,22,28,10,10,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,13,27,8,8,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,22,27,6,7,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,28,5,9,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,1,27,8,8,1,0,1,1,0,18,0,8,9.4,-0.8,-3.12,1
1,1,23,27,6,4,1,0,0,0,0,18,0,12,9.4,-0.8,-3.12,1
1,1,1,1,5,6,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,1,14,5,8,1,0,0,1,0,18,0,0,9.4,-0.8,-3.12,1
1,1,23,28,10,10,1,0,1,0,1,18,0,14,9.4,-0.8,-3.12,0
1,1,22,27,10,8,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,1,1,3,8,1,0,1,0,1,18,0,14,9.4,-0.8,-3.12,0
1,1,3,14,4,11,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,3,20,4,6,0,0,0,1,0,18,0,0,9.4,-0.8,-3.12,1
1,1,23,14,10,11,1,0,1,0,1,18,0,12,9.4,-0.8,-3.12,0
1,1,1,28,6,6,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,3,14,3,11,1,0,1,1,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,27,8,8,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,22,27,8,8,1,0,1,1,0,18,0,12,9.4,-0.8,-3.12,1
1,1,1,14,5,2,1,0,1,1,0,18,0,11,9.4,-0.8,-3.12,0
1,1,4,3,3,2,1,0,1,1,0,18,0,13,9.4,-0.8,-3.12,0
1,1,1,28,5,8,1,0,1,1,0,18,0,12,9.4,-0.8,-3.12,1
1,1,13,27,9,9,1,0,1,1,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,28,10,8,1,0,1,0,0,18,0,15,9.4,-0.8,-3.12,0
1,1,3,14,2,6,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,23,27,10,10,0,0,1,1,1,18,0,16,9.4,-0.8,-3.12,0
1,1,3,1,3,2,1,0,1,1,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,1,10,10,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,1
1,1,23,27,1,6,1,0,1,0,0,18,1,0,9.4,-0.8,-3.12,1
1,1,1,28,4,7,0,0,1,1,1,18,0,11,9.4,-0.8,-3.12,0
1,1,23,27,8,8,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,22,28,10,9,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,13,1,10,2,0,0,1,0,0,18,0,11,9.4,-0.8,-3.12,0
1,1,22,28,6,2,0,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,13,28,6,4,0,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,23,28,10,10,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
1,1,3,2,5,4,1,0,1,0,0,18,0,12,9.4,-0.8,-3.12,0
1,1,13,1,6,6,1,0,1,0,1,18,0,14,9.4,-0.8,-3.12,0
1,1,13,27,5,9,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,1,1,4,4,1,0,1,0,0,18,0,14,9.4,-0.8,-3.12,0
1,1,22,27,10,10,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,0
1,1,23,28,10,10,1,0,1,0,0,18,0,13,9.4,-0.8,-3.12,1
1,1,12,13,2,2,1,0,0,0,0,18,0,13,9.4,-0.8,-3.12,1
1,1,1,1,5,2,1,0,1,0,0,18,0,0,9.4,-0.8,-3.12,0
1,1,13,28,10,2,1,0,1,0,0,18,0,0,9.4,-0.8,-3.12,0
1,1,13,28,6,8,1,0,1,0,1,18,0,13,9.4,-0.8,-3.12,0
